annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,boules,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,numero_jokerplus,devise
2011067,SAMEDI,2011-06-04,2011-08-04,35,4,27,15,3,"35,4,27,15,3",2,3-4-15-27-35+2,0,0,2,196714.2,826,1025,37597,9.7,535126,4.8,574813,2,4 298 687,eur
2011050,LUNDI,2011-04-25,2011-06-25,18,2,21,34,10,"18,2,21,34,10",2,2-10-18-21-34+2,0,0,0,0,334,1241.2,12673,9.6,175729,4.9,202682,2,0 151 377,eur
2011064,SAMEDI,2011-05-28,2011-07-28,2,5,3,1,43,"2,5,3,1,43",9,1-2-3-5-43+9,0,0,3,132122.5,2590,329.3,40843,9,548576,4.8,679360,2,3 649 161,eur
2010108,MERCREDI,2010-09-08,2010-11-08,24,47,21,44,13,"24,47,21,44,13",3,13-21-24-44-47+3,2,3000000,2,244161.5,853,932.7,37288,9.2,489439,5,706428,2,5 182 392,eur
2010117,MERCREDI,2010-09-29,2010-11-29,41,32,33,25,26,"41,32,33,25,26",3,25-26-32-33-41+3,0,0,1,317282.2,254,2035.2,13972,16,241207,6.6,475892,2,0 824 672,eur
2010102,MERCREDI,2010-08-25,2010-10-25,39,49,23,19,36,"39,49,23,19,36",3,19-23-36-39-49+3,0,0,1,333085.4,584,929.2,21742,10.8,296711,5.6,497595,2,1 784 857,eur
2010087,MERCREDI,2010-07-21,2010-09-20,43,45,21,3,9,"43,45,21,3,9",1,3-9-21-43-45+1,0,0,1,389883.1,681,932.7,28892,9.5,400345,4.9,412297,2,6 898 271,eur
2010101,LUNDI,2010-08-23,2010-10-23,49,41,9,28,16,"49,41,9,28,16",5,9-16-28-41-49+5,0,0,1,215335.8,305,1150.3,14511,10.4,210918,5.1,364784,2,1 821 256,eur
2010110,LUNDI,2010-09-13,2010-11-13,33,39,25,43,8,"33,39,25,43,8",8,8-25-33-39-43+8,0,0,1,197905.4,240,1343.5,10696,13,167926,5.9,265767,2,5 938 402,eur
2010095,LUNDI,2010-08-09,2010-10-09,7,15,18,8,25,"7,15,18,8,25",6,7-8-15-18-25+6,1,2000000,2,103488.9,618,545.6,21277,6.8,256883,4,286567,2,8 249 309,eur
2009271,MERCREDI,2009-12-23,2010-02-22,24,44,18,17,15,"24,44,18,17,15",6,15-17-18-24-44+6,1,6000000,0,0,863,1756,40737,10.2,591459,5,839908,2,0 930 913,eur
2010006,MERCREDI,2010-01-13,2010-03-15,31,4,14,37,7,"31,4,14,37,7",8,4-7-14-31-37+8,1,4000000,2,159741,635,937,29218,8.9,401104,4.6,530647,2,2 674 996,eur
2010018,MERCREDI,2010-02-10,2010-04-12,6,45,19,12,11,"6,45,19,12,11",10,6-11-12-19-45+10,0,0,3,100309.1,945,582.3,37618,6.3,440141,3.8,295158,2,2 361 295,eur
2009257,SAMEDI,2009-11-21,2010-01-21,20,33,46,40,12,"20,33,46,40,12",6,12-20-33-40-46+6,0,0,1,348362.3,619,1107.9,25541,11.8,379567,5.6,580499,2,3 974 245,eur
2009265,MERCREDI,2009-12-09,2010-02-08,1,31,11,22,23,"1,31,11,22,23",1,1-11-22-23-31+1,0,0,2,148465.5,820,676.7,32868,7.3,399079,4.3,346866,2,5 905 699,eur
2009260,SAMEDI,2009-11-28,2010-01-28,35,37,41,15,39,"35,37,41,15,39",4,15-35-37-39-41+4,0,0,2,192184.4,553,1297.3,21449,14.7,316400,7.1,684514,2,2 499 762,eur
2010001,SAMEDI,2010-01-02,2010-03-04,43,5,23,49,17,"43,5,23,49,17",4,5-17-23-43-49+4,0,0,3,143347.9,832,952.8,35101,9.8,492551,5,720621,2,3 723 626,eur
2009264,LUNDI,2009-12-07,2010-02-06,20,42,43,33,19,"20,42,43,33,19",5,19-20-33-42-43+5,0,0,0,0,200,2693.1,10660,14,179451,5.9,379047,2,9 684 688,eur
2009251,SAMEDI,2009-11-07,2010-01-07,1,41,13,3,18,"1,41,13,3,18",1,1-3-13-18-41+1,1,9000000,6,73292.3,917,856.4,39545,8.6,526437,4.6,484303,2,0 846 385,eur
2010011,LUNDI,2010-01-25,2010-03-27,6,8,31,45,36,"6,8,31,45,36",9,6-8-31-36-45+9,0,0,0,0,241,2311.6,12604,12.2,200211,5.5,273497,2,4 761 098,eur
2010057,MERCREDI,2010-05-12,2010-07-12,28,22,27,14,23,"28,22,27,14,23",4,14-22-23-27-28+4,0,0,3,100166.3,614,888.2,27249,8.7,373870,4.5,496020,2,1 863 559,eur
2010051,MERCREDI,2010-04-28,2010-06-28,34,49,9,25,38,"34,49,9,25,38",1,9-25-34-38-49+1,0,0,1,265956.2,421,1207.1,19288,11.6,291405,5.4,319950,2,0 462 584,eur
2010043,SAMEDI,2010-04-10,2010-06-10,33,13,49,36,22,"33,13,49,36,22",4,13-22-33-36-49+4,2,2500000,6,64879.3,995,699.5,31930,9.4,408682,5.2,656117,2,2 672 204,eur
2010073,SAMEDI,2010-06-19,2010-08-19,21,23,19,36,49,"21,23,19,36,49",4,19-21-23-36-49+4,0,0,1,421663.9,611,1124.4,27517,10.8,410236,5.1,614870,2,5 927 896,eur
2010047,LUNDI,2010-04-19,2010-06-19,44,22,17,38,2,"44,22,17,38,2",8,2-17-22-38-44+8,0,0,1,176450.5,333,992.2,13297,10.8,191619,5.3,292243,2,7 158 323,eur
2010019,SAMEDI,2010-02-13,2010-04-15,1,7,38,3,14,"1,7,38,3,14",5,1-3-7-14-38+5,1,6000000,10,61575.9,1655,664.7,67265,7,789626,4.3,1125953,2,2 184 351,eur
2010023,LUNDI,2010-02-22,2010-04-24,41,48,18,11,24,"41,48,18,11,24",2,11-18-24-41-48+2,0,0,1,188024.7,390,910.2,15586,9.9,217757,5,249670,2,3 574 174,eur
2010086,LUNDI,2010-07-19,2010-09-18,27,24,16,10,47,"27,24,16,10,47",5,10-16-24-27-47+5,0,0,0,0,476,1380.7,19234,9.1,264498,4.7,418815,2,1 475 449,eur
2010071,LUNDI,2010-06-14,2010-08-14,15,48,23,49,45,"15,48,23,49,45",2,15-23-45-48-49+2,0,0,1,212467.7,248,1395.8,13649,10.9,189289,5.6,234830,2,0 794 391,eur
2010032,LUNDI,2010-03-15,2010-05-15,18,15,1,4,38,"18,15,1,4,38",6,1-4-15-18-38+6,0,0,0,0,361,1772.7,17949,9.8,258287,4.8,395244,2,5 930 780,eur
2009208,MERCREDI,2009-07-29,2009-09-28,16,25,14,35,3,"16,25,14,35,3",3,3-14-16-25-35+3,1,4000000,2,140556,552,937.6,22489,10,313013,5.1,499168,2,2 491 017,eur
2009202,MERCREDI,2009-07-15,2009-09-14,4,1,23,14,25,"4,1,23,14,25",10,1-4-14-23-25+10,0,0,4,74063.9,765,696,28625,8,370718,4.4,292975,2,7 785 981,eur
2009206,SAMEDI,2009-07-25,2009-09-24,27,40,3,14,33,"27,40,3,14,33",9,3-14-27-33-40+9,0,0,7,52060.8,634,1011.4,26186,10.7,373567,5.3,508329,2,0 662 792,eur
2009187,MERCREDI,2009-06-10,2009-08-10,45,42,27,49,48,"45,42,27,49,48",7,27-42-45-48-49+7,0,0,2,164121.1,601,1016,22784,11.7,319694,5.9,846991,2,0 478 758,eur
2009210,LUNDI,2009-08-03,2009-10-03,9,38,18,26,49,"9,38,18,26,49",8,9-18-26-38-49+8,1,3000000,2,91315,304,1076.8,14316,10,206858,4.9,293660,2,8 579 938,eur
2009173,SAMEDI,2009-05-09,2009-07-09,45,28,22,30,20,"45,28,22,30,20",3,20-22-28-30-45+3,0,0,1,350103.9,571,1204.1,28735,10.5,420850,5.1,653864,2,2 259 481,eur
2009211,MERCREDI,2009-08-05,2009-10-05,40,10,29,20,43,"40,10,29,20,43",7,10-20-29-40-43+7,0,0,0,0,542,1472.7,22527,9.7,279586,5.6,722922,2,8 053 249,eur
2009181,MERCREDI,2009-05-27,2009-07-27,7,48,5,3,23,"7,48,5,3,23",7,3-5-7-23-48+7,0,0,3,95287.3,866,602.1,33946,6.6,394826,4,732482,2,8 535 336,eur
2009198,LUNDI,2009-07-06,2009-09-05,12,31,32,44,45,"12,31,32,44,45",2,12-31-32-44-45+2,0,0,0,0,275,1996.6,12151,12.5,190731,5.6,240018,2,7 246 036,eur
2009186,LUNDI,2009-06-08,2009-08-08,31,29,41,25,22,"31,29,41,25,22",5,22-25-29-31-41+5,0,0,2,99355.9,304,1173.1,14878,10.5,213469,5.2,417815,2,1 648 798,eur
2009128,SAMEDI,2009-01-24,2009-03-26,5,40,15,20,28,"5,40,15,20,28",10,5-15-20-28-40+10,1,2000000,9,47035.6,1025,734.9,36653,8.8,470927,4.9,407962,2,3 945 497,eur
2009157,MERCREDI,2009-04-01,2009-06-01,37,27,30,22,45,"37,27,30,22,45",3,22-27-30-37-45+3,0,0,1,276909.8,369,1433.1,20049,11.7,303861,5.5,527759,2,4 823 292,eur
2009131,SAMEDI,2009-01-31,2009-04-02,6,31,40,18,36,"6,31,40,18,36",7,6-18-31-36-40+7,0,0,1,377326.8,620,1202.6,27076,12.1,407317,5.7,1058232,2,4 415 044,eur
2009145,MERCREDI,2009-03-04,2009-05-04,7,9,29,25,10,"7,9,29,25,10",6,7-9-10-25-29+6,0,0,4,78637.3,1117,508.1,39735,6.1,464524,3.7,509807,2,4 542 487,eur
2009133,MERCREDI,2009-02-04,2009-04-06,20,43,47,27,10,"20,43,47,27,10",3,10-20-27-43-47+3,0,0,0,0,565,1764.7,25567,10.7,377785,5.2,611119,2,6 825 028,eur
2009151,MERCREDI,2009-03-18,2009-05-18,42,3,39,20,34,"42,3,39,20,34",2,3-20-34-39-42+2,0,0,0,0,313,2765,16831,14.3,272881,6.3,360685,2,5 665 153,eur
2009144,LUNDI,2009-03-02,2009-05-02,41,29,14,48,8,"41,29,14,48,8",10,8-14-29-41-48+10,0,0,1,190312.5,267,1328.5,13367,11.7,203038,5.5,180883,2,3 566 580,eur
2009170,SAMEDI,2009-05-02,2009-07-02,7,15,11,5,23,"7,15,11,5,23",1,5-7-11-15-23+1,1,19000000,13,35791.9,2229,369.4,65821,5.4,679047,3.7,531899,2,1 866 211,eur
2008114,LUNDI,2008-12-22,2009-02-21,5,27,2,35,48,"5,27,2,35,48",3,2-5-27-35-48+3,0,0,1,207590.1,604,658.7,16106,10.6,234250,5.2,381579,2,8 689 094,eur
2008105,LUNDI,2008-12-01,2009-01-31,32,15,19,37,38,"32,15,19,37,38",1,15-19-32-37-38+1,0,0,0,0,262,2441,12714,13.9,206405,6.1,295724,2,3 954 631,eur
2009217,MERCREDI,2009-08-19,2009-10-19,35,42,7,33,28,"35,42,7,33,28",10,7-28-33-35-42+10,0,0,2,135394.1,586,851.3,21205,10.2,276491,5.6,272514,2,6 434 064,eur
2009220,MERCREDI,2009-08-26,2009-10-26,44,31,7,38,14,"44,31,7,38,14",1,7-14-31-38-44+1,0,0,1,274105.6,460,1144.5,21414,10.8,315123,5.2,345035,2,4 752 174,eur
2009244,MERCREDI,2009-10-21,2009-12-21,10,49,26,15,1,"10,49,26,15,1",7,1-10-15-26-49+7,0,0,1,273196,770,693.2,30106,7.6,369670,4.4,752566,2,5 485 040,eur
2009232,MERCREDI,2009-09-23,2009-11-23,24,42,4,47,5,"24,42,4,47,5",6,4-5-24-42-47+6,0,0,3,102203.1,462,1192,21573,11.2,343978,5,472555,2,2 652 393,eur
2009224,SAMEDI,2009-09-05,2009-11-05,1,37,17,44,20,"1,37,17,44,20",8,1-17-20-37-44+8,0,0,1,351761.8,495,1390.1,25148,12.1,392036,5.5,610372,2,0 439 830,eur
2009236,SAMEDI,2009-10-03,2009-12-03,47,15,49,7,9,"47,15,49,7,9",7,7-9-15-47-49+7,1,7000000,7,61733.1,983,784.3,39811,8.3,544697,4.3,1050083,2,2 166 746,eur
2009222,LUNDI,2009-08-31,2009-10-31,16,13,1,5,20,"16,13,1,5,20",2,1-5-13-16-20+2,0,0,3,62340.6,650,514.1,21845,6.6,250204,4.1,224291,2,3 511 075,eur
2009239,SAMEDI,2009-10-10,2009-12-10,3,38,1,23,16,"3,38,1,23,16",3,1-3-16-23-38+3,0,0,2,190219.6,686,1042,30822,10.1,443523,5,700321,2,0 851 040,eur
2009243,LUNDI,2009-10-19,2009-12-19,4,31,11,3,6,"4,31,11,3,6",1,3-4-6-11-31+1,1,2000000,3,63524.2,552,617.1,23112,6.3,265520,3.9,219108,2,4 404 462,eur
2009213,LUNDI,2009-08-10,2009-10-10,5,22,31,2,24,"5,22,31,2,24",6,2-5-22-24-31+6,0,0,0,0,454,1170.2,19098,7.6,235805,4.3,277597,2,6 659 457,eur
2008091,MERCREDI,2008-10-29,2008-12-29,43,28,22,41,49,"43,28,22,41,49",4,22-28-41-43-49+4,0,0,2,176739.3,553,1189.2,23882,12.1,351544,5.8,573078,2,7 121 362,eur
2008081,LUNDI,2008-10-06,2008-12-06,19,33,41,24,27,"19,33,41,24,27",9,19-24-27-33-41+9,0,0,0,0,592,1617.6,24510,10.7,353526,5.3,471642,2,4 674 648,eur
2008090,LUNDI,2008-10-27,2008-12-27,46,37,44,4,6,"46,37,44,4,6",2,4-6-37-44-46+2,0,0,1,220687.8,215,1913.9,13291,13.8,219880,5.9,291500,2,5 089 982,eur
2012089,MERCREDI,2012-07-25,2012-09-24,17,16,14,32,36,"17,16,14,32,36",6,14-16-17-32-36+6,0,0,1,208541.6,278,1614.4,13733,14.1,226180,6.1,375316,2,7 158 807,eur
2012098,MERCREDI,2012-08-15,2012-10-15,13,24,2,15,19,"13,24,2,15,19",5,2-13-15-19-24+5,3,1000000,3,63184.2,760,536.7,27353,6.4,315275,4,469856,2,7 255 649,eur
2012066,SAMEDI,2012-06-02,2012-08-02,26,9,34,39,22,"26,9,34,39,22",1,9-22-26-34-39+1,1,7000000,3,132776.3,647,1324.9,32511,11.4,496875,5.3,537359,2,4 326 129,eur
2012063,SAMEDI,2012-05-26,2012-07-26,27,47,40,41,29,"27,47,40,41,29",7,27-29-40-41-47+7,0,0,1,302898.6,412,1582.2,19220,14.7,322942,6.2,934566,2,4 041 319,eur
2012062,MERCREDI,2012-05-23,2012-07-23,19,1,35,49,3,"19,1,35,49,3",9,1-3-19-35-49+9,0,0,1,219951.9,475,996.5,22684,9,300296,4.8,357833,2,3 601 921,eur
2012088,LUNDI,2012-07-23,2012-09-22,40,31,38,23,28,"40,31,38,23,28",3,23-28-31-38-40+3,0,0,1,149204.1,234,1372.2,10435,13.3,166320,5.9,289648,2,6 893 955,eur
2012095,MERCREDI,2012-08-08,2012-10-08,32,35,42,11,1,"32,35,42,11,1",4,1-11-32-35-42+4,0,0,1,206568,265,1677.6,13986,13.7,236055,5.8,381673,2,1 380 189,eur
2017016,LUNDI,2017-02-06,2017-04-08,19,31,33,40,30,"19,31,33,40,30",2,19-30-31-33-40+2,0,0,0,0,291,2024.2,14211,12.2,212410,5.8,286701,2,0 990 681,eur
2015009,MERCREDI,2015-01-21,2015-03-23,19,6,34,49,42,"19,6,34,49,42",10,6-19-34-42-49+10,0,0,0,0,446,1652.5,19114,11.4,284483,5.4,322428,2,7 593 995,eur
2015021,MERCREDI,2015-02-18,2015-04-20,44,21,29,9,25,"44,21,29,9,25",7,9-21-25-29-44+7,1,2000000,1,227787,612,801,23380,9,314490,4.8,675324,2,4 590 857,eur
2015018,MERCREDI,2015-02-11,2015-04-13,13,40,24,17,45,"13,40,24,17,45",3,13-17-24-40-45+3,3,2666667,2,122867.4,572,924.5,24203,9.4,330486,4.9,459121,2,5 178 483,eur
2015033,MERCREDI,2015-03-18,2015-05-18,26,15,10,4,30,"26,15,10,4,30",5,4-10-15-26-30+5,0,0,5,46292.7,888,560.9,30353,7.1,352573,4.3,498220,2,8 374 628,eur
2015043,SAMEDI,2015-04-11,2015-06-11,45,41,5,17,33,"45,41,5,17,33",9,5-17-33-41-45+9,0,0,6,55350.5,653,1094.5,28442,10.8,405830,5.4,602099,2,1 098 426,eur
2015014,LUNDI,2015-02-02,2015-04-04,17,16,14,1,11,"17,16,14,1,11",10,1-11-14-16-17+10,0,0,1,182639.7,585,671.9,21929,7.7,284494,4.2,251393,2,5 419 363,eur
2015035,LUNDI,2015-03-23,2015-05-23,48,49,3,1,20,"48,49,3,1,20",7,1-3-20-48-49+7,1,6000000,3,58830.5,426,891.6,15996,10.2,232142,5,510890,2,8 660 161,eur
2015023,LUNDI,2015-02-23,2015-04-25,40,3,22,4,28,"40,3,22,4,28",2,3-4-22-28-40+2,0,0,0,0,355,1509.8,15889,9.9,232100,4.8,257500,2,1 173 689,eur
2015008,LUNDI,2015-01-19,2015-03-21,25,4,18,7,35,"25,4,18,7,35",4,4-7-18-25-35+4,0,0,2,86764.7,421,887,18227,8.8,248944,4.6,305698,2,4 244 997,eur
2015029,LUNDI,2015-03-09,2015-05-09,35,31,26,34,28,"35,31,26,34,28",5,26-28-31-34-35+5,0,0,0,0,254,2170.7,11484,14.2,186932,6.2,384666,2,2 691 810,eur
2015108,MERCREDI,2015-09-09,2015-11-09,3,19,10,44,41,"3,19,10,44,41",7,3-10-19-41-44+7,0,0,1,256412.6,520,1061.2,23917,10,344448,4.9,733071,2,6 061 653,eur
2015109,SAMEDI,2015-09-12,2015-11-12,41,1,30,38,31,"41,1,30,38,31",10,1-30-31-38-41+10,0,0,4,86897.3,532,1406.1,22726,14.2,373319,6.2,504475,2,7 958 545,eur
2015121,SAMEDI,2015-10-10,2015-12-10,41,23,15,30,45,"41,23,15,30,45",7,15-23-30-41-45+7,1,4000000,3,102544.7,565,1171.8,25495,11.2,372761,5.4,869707,2,9 930 992,eur
2015100,SAMEDI,2015-08-22,2015-10-22,19,4,20,29,49,"19,4,20,29,49",9,4-19-20-29-49+9,1,7000000,4,73727.9,756,839.5,33070,8.3,420816,4.6,504455,2,3 347 730,eur
2015112,SAMEDI,2015-09-19,2015-11-19,2,25,43,16,33,"2,25,43,16,33",9,2-16-25-33-43+9,1,16000000,1,358187.9,637,1210.1,28106,11.8,421124,5.6,630736,2,1 066 204,eur
2015105,MERCREDI,2015-09-02,2015-11-02,29,6,9,17,28,"29,6,9,17,28",2,6-9-17-28-29+2,0,0,4,57257.3,770,640.1,29343,7.2,360122,4.2,350486,2,6 722 328,eur
2015113,LUNDI,2015-09-21,2015-11-21,42,47,28,27,12,"42,47,28,27,12",5,12-27-28-42-47+5,0,0,1,164997.7,328,1082.6,15038,10.2,222960,4.9,372132,2,7 641 225,eur
2015097,SAMEDI,2015-08-15,2015-10-15,49,13,6,25,47,"49,13,6,25,47",4,6-13-25-47-49+4,0,0,4,66945.9,726,793.8,29387,8.5,381936,4.6,485256,2,4 081 996,eur
2015098,LUNDI,2015-08-17,2015-10-17,29,9,26,36,42,"29,9,26,36,42",1,9-26-29-36-42+1,0,0,2,84161.1,285,1271,13867,11.3,204042,5.4,252634,2,4 960 467,eur
2015101,LUNDI,2015-08-24,2015-10-24,6,5,17,42,30,"6,5,17,42,30",1,5-6-17-30-42+1,0,0,0,0,372,1328,15490,9.4,217089,4.8,234998,2,0 248 142,eur
2016132,MERCREDI,2016-11-02,2017-01-02,26,1,49,7,14,"26,1,49,7,14",10,1-7-14-26-49+10,1,16000000,8,31529.8,973,557.9,34129,6.8,391158,4.2,364503,2,7 885 333,eur
2016093,MERCREDI,2016-08-03,2016-10-03,18,27,39,44,24,"18,27,39,44,24",3,18-24-27-39-44+3,1,6000000,0,0,371,1880.4,19088,10.8,271612,5.4,416318,2,9 011 543,eur
2016120,MERCREDI,2016-10-05,2016-12-05,18,28,15,2,43,"18,28,15,2,43",3,2-15-18-28-43+3,0,0,1,223027.8,470,1021.2,20110,10.3,283132,5.2,413614,2,6 630 559,eur
2016126,MERCREDI,2016-10-19,2016-12-19,32,28,29,26,38,"32,28,29,26,38",1,26-28-29-32-38+1,0,0,1,244500.4,372,1414.5,17107,13.3,267219,6,363111,2,7 791 510,eur
2016103,SAMEDI,2016-08-27,2016-10-27,45,21,2,31,23,"45,21,2,31,23",8,2-21-23-31-45+8,1,8000000,1,299320.3,616,1045.7,25405,10.9,372599,5.3,555596,2,6 950 634,eur
2016127,SAMEDI,2016-10-22,2016-12-22,29,41,3,43,35,"29,41,3,43,35",8,3-29-35-41-43+8,0,0,3,109004.9,428,1644.3,21935,13.9,347634,6.2,611232,2,8 186 967,eur
2016102,MERCREDI,2016-08-24,2016-10-24,3,4,34,41,42,"3,4,34,41,42",2,3-4-34-41-42+2,0,0,0,0,207,3329.8,12565,16.2,234970,6.2,350486,2,7 238 433,eur
2016124,SAMEDI,2016-10-15,2016-12-15,47,30,41,32,39,"47,30,41,32,39",7,30-32-39-41-47+7,0,0,0,0,415,2461.1,19429,15.5,307675,7,913043,2,1 417 510,eur
2016112,SAMEDI,2016-09-17,2016-11-17,12,3,4,34,25,"12,3,4,34,25",2,3-4-12-25-34+2,0,0,4,73685.4,782,811.1,33135,8.2,434589,4.5,449387,2,8 981 387,eur
2016097,SAMEDI,2016-08-13,2016-10-13,33,1,9,6,46,"33,1,9,6,46",6,1-6-9-33-46+6,0,0,2,137957.2,589,1008.1,28036,9.1,377089,4.8,536974,2,2 513 024,eur
2014134,SAMEDI,2014-11-08,2015-01-08,40,14,46,27,7,"40,14,46,27,7",5,7-14-27-40-46+5,1,5000000,4,78836.5,794,854.7,30495,9.6,420688,4.9,676102,2,3 026 720,eur
2014121,MERCREDI,2014-10-08,2014-12-08,13,4,21,43,23,"13,4,21,43,23",10,4-13-21-23-43+10,0,0,3,77761.3,583,861.1,28282,7.6,345177,4.5,315082,2,6 342 196,eur
2014137,SAMEDI,2014-11-15,2015-01-15,28,16,39,23,3,"28,16,39,23,3",10,3-16-23-28-39+10,0,0,9,34244.8,700,947.5,28371,10.1,397068,5.1,422494,2,1 581 113,eur
2014124,MERCREDI,2014-10-15,2014-12-15,28,9,37,41,46,"28,9,37,41,46",10,9-28-37-41-46+10,0,0,1,217386.2,334,1400.7,15424,13.1,233231,6.2,286420,2,4 946 339,eur
2014146,SAMEDI,2014-12-06,2015-02-05,43,37,20,10,18,"43,37,20,10,18",8,10-18-20-37-43+8,0,0,1,323230.1,496,1402.5,24977,12,389162,5.5,583806,2,3 303 337,eur
2014118,MERCREDI,2014-10-01,2014-12-01,17,42,44,27,16,"17,42,44,27,16",8,16-17-27-42-44+8,0,0,1,220312.9,296,1601.8,16343,12.5,270080,5.4,400250,2,2 158 012,eur
2015007,SAMEDI,2015-01-17,2015-03-19,43,19,30,39,40,"43,19,30,39,40",4,19-30-39-40-43+4,1,17000000,1,377389.7,571,1422.4,27893,12.6,416693,6,667409,2,5 056 728,eur
2014150,LUNDI,2014-12-15,2015-02-14,23,47,41,42,15,"23,47,41,42,15",4,15-23-41-42-47+4,0,0,2,85823,230,1606.1,12993,12.3,196398,5.8,320383,2,6 199 022,eur
2014128,SAMEDI,2014-10-25,2014-12-25,14,39,24,49,47,"14,39,24,49,47",4,14-24-39-47-49+4,0,0,1,389235.7,651,1286.7,29363,12.3,445416,5.8,701211,2,3 277 879,eur
2014131,SAMEDI,2014-11-01,2015-01-01,48,29,2,36,9,"48,29,2,36,9",10,2-9-29-36-48+10,0,0,2,140283.5,467,1292.9,22606,11.5,343617,5.4,379613,2,0 334 555,eur
2016033,MERCREDI,2016-03-16,2016-05-16,43,18,11,7,9,"43,18,11,7,9",10,7-9-11-18-43+10,1,9000000,6,40431,808,646.1,33959,6.6,404795,3.9,340647,2,2 814 451,eur
2016024,MERCREDI,2016-02-24,2016-04-25,20,18,44,1,49,"20,18,44,1,49",7,1-18-20-44-49+7,0,0,0,0,491,1516.4,20818,10.5,304152,5.1,711572,2,9 341 473,eur
2016048,MERCREDI,2016-04-20,2016-06-20,12,15,36,41,13,"12,15,36,41,13",9,12-13-15-36-41+9,0,0,2,107303.2,329,1403.8,16697,11.9,280018,5.1,361107,2,1 199 911,eur
2016036,MERCREDI,2016-03-23,2016-05-23,14,19,17,8,5,"14,19,17,8,5",9,5-8-14-17-19+9,0,0,6,36885.8,960,496.1,33371,6.1,376171,3.9,382137,2,3 682 778,eur
2016047,LUNDI,2016-04-18,2016-06-18,47,29,24,38,26,"47,29,24,38,26",7,24-26-29-38-47+7,1,2000000,0,0,237,2208.4,12484,12.4,190665,5.8,495684,2,5 934 835,eur
2016028,SAMEDI,2016-03-05,2016-05-05,34,5,14,49,23,"34,5,14,49,23",6,5-14-23-34-49+6,0,0,2,162961.1,676,1037.6,29684,10.2,424688,5.1,633867,2,5 458 743,eur
2016064,SAMEDI,2016-05-28,2016-07-28,19,3,1,14,13,"19,3,1,14,13",6,1-3-13-14-19+6,1,3000000,3,99958.9,1169,552,43090,6.4,509253,3.9,590408,2,5 539 369,eur
2016050,LUNDI,2016-04-25,2016-06-25,39,19,13,18,22,"39,19,13,18,22",6,13-18-19-22-39+6,1,4000000,0,0,337,1580.6,17546,8.9,248403,4.5,324634,2,2 795 481,eur
2016037,SAMEDI,2016-03-26,2016-05-26,14,3,20,17,1,"14,3,20,17,1",1,1-3-14-17-20+1,1,10000000,5,76341.6,1331,617.2,46559,7.6,579654,4.3,574141,2,3 545 651,eur
2016032,LUNDI,2016-03-14,2016-05-14,19,39,27,14,36,"19,39,27,14,36",8,14-19-27-36-39+8,0,0,1,188760.5,353,1150.8,15743,11.1,231876,5.4,338819,2,5 234 227,eur
2016066,MERCREDI,2016-06-01,2016-08-01,27,35,26,44,22,"27,35,26,44,22",10,22-26-27-35-44+10,0,0,2,109517.1,366,1287.9,17837,11.4,261104,5.5,299810,2,3 655 386,eur
2016085,SAMEDI,2016-07-16,2016-09-15,45,21,46,48,11,"45,21,46,48,11",4,11-21-45-46-48+4,0,0,1,308278.7,475,1396.7,24269,11.8,359263,5.7,546367,2,5 611 483,eur
2016091,SAMEDI,2016-07-30,2016-09-29,30,9,22,46,23,"30,9,22,46,23",9,9-22-23-30-46+9,0,0,1,287112,556,1111.3,27579,9.7,392885,4.8,501625,2,6 081 717,eur
2016069,MERCREDI,2016-06-08,2016-08-08,45,6,8,49,33,"45,6,8,49,33",9,6-8-33-45-49+9,0,0,1,226708,420,1161.7,19103,11,287375,5.2,389142,2,8 975 523,eur
2016077,LUNDI,2016-06-27,2016-08-27,22,23,8,41,24,"22,23,8,41,24",7,8-22-23-24-41+7,1,2000000,1,155301.4,258,1295.4,15236,9.5,210918,4.9,464862,2,7 583 851,eur
2016083,LUNDI,2016-07-11,2016-09-10,36,35,2,25,27,"36,35,2,25,27",4,2-25-27-35-36+4,0,0,1,189469.3,260,1568.3,12973,13.6,214699,5.8,354722,2,6 007 990,eur
2016067,SAMEDI,2016-06-04,2016-08-04,39,2,16,19,25,"39,2,16,19,25",1,2-16-19-25-39+1,0,0,1,306033,695,947.6,29687,9.6,404693,5,455510,2,3 322 115,eur
2016092,LUNDI,2016-08-01,2016-10-01,45,29,36,42,24,"45,29,36,42,24",7,24-29-36-42-45+7,0,0,0,0,274,1932.6,12805,12.2,184018,6,481585,2,5 173 424,eur
2016071,LUNDI,2016-06-13,2016-08-13,28,36,5,21,8,"28,36,5,21,8",8,5-8-21-28-36+8,1,2000000,0,0,383,1361.6,16894,9.1,231005,4.7,317251,2,8 358 912,eur
2016068,LUNDI,2016-06-06,2016-08-06,23,32,48,47,25,"23,32,48,47,25",5,23-25-32-47-48+5,0,0,0,0,218,2491.6,11347,14.1,187094,6.1,372669,2,1 521 030,eur
